070322|A50CHIN-C22|0.135|0.145|0.140|+0.005|+3.70|18,436
070324|A50CHIN-C24|0.670|0.715|0.715|+0.045|+6.72|100
070326|A50CHIN-C26|0.430|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.220|0.230|0.225|+0.005|+2.27|18,362
070330|A50CHIN-C30|0.280|0.290|0.290|+0.010|+3.57|143,598
070332|A50CHIN-C32|0.650|0.000|0.000|0.000|0.00|0
070334|A50CHIN-C34|0.880|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.490|0.500|0.495|+0.005|+1.02|5,616
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.090|0.085|0.095|+0.005|+5.56|10,440
7054|AASIA|0.145|0.000|0.000|0.000|0.00|0
5238|AAX|0.265|0.265|0.260|-0.005|-1.89|173,130
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.055|0.055|0.055|0.000|0.00|3,320
0800EA|ABFMY1|1.172|1.173|1.173|+0.001|+0.09|5
7086|ABLEGRP|0.075|0.070|0.070|-0.005|-6.67|5,549
2488|ABMB|4.160|4.150|4.200|+0.040|+0.96|14,979
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.435|0.445|0.440|+0.005|+1.15|13,496
5281|ADVCON|0.430|0.435|0.420|-0.010|-2.33|88,077
7191|ADVENTA|0.355|0.355|0.360|+0.005|+1.41|450
9148|ADVPKG|1.800|0.000|0.000|0.000|0.00|0
7146|AEM|0.110|0.115|0.115|+0.005|+4.55|2,300
7146WA|AEM-WA|0.005|0.000|0.000|0.000|0.00|0
0181|AEMULUS|0.245|0.240|0.255|+0.010|+4.08|22,359
6599|AEON|1.560|1.580|1.600|+0.040|+2.56|8,447
6599CO|AEON-CO|0.045|0.045|0.045|0.000|0.00|3,067
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.980|17.180|17.100|+0.120|+0.71|2,546
5139LA|AEONCR-LA|1.550|1.550|1.570|+0.020|+1.29|100
5185|AFFIN|2.250|2.290|2.280|+0.030|+1.33|1,955
5198|AFUJIYA|0.525|0.525|0.570|+0.045|+8.57|2,520
7315|AHB|0.130|0.135|0.130|0.000|0.00|9,229
7315WB|AHB-WB|0.005|0.005|0.005|0.000|0.00|1,000
7090|AHEALTH|9.090|9.110|9.030|-0.060|-0.66|412
4952|AHP|0.750|0.750|0.750|0.000|0.00|5
0122|AIM|0.280|0.000|0.000|0.000|0.00|0
