5104|CNI|0.070|0.075|0.075|+0.005|+7.14|2
5188|CNOUHUA|0.055|0.050|0.050|-0.005|-9.09|6,000
5071|COASTAL|1.250|1.250|1.280|+0.030|+2.40|1,616
7205|COCOLND|2.040|2.040|2.020|-0.020|-0.98|132
7195|COMCORP|0.100|0.110|0.110|+0.010|+10.00|1,627
2127|COMFORT|0.810|0.810|0.820|+0.010|+1.23|2,862
5136|COMPLET|0.880|0.880|0.890|+0.010|+1.14|790
5037|COMPUGT|0.030|0.025|0.025|-0.005|-16.67|48,000
0102|CONNECT|0.110|0.110|0.110|0.000|0.00|431
0102PA|CONNECT-PA|0.030|0.000|0.000|0.000|0.00|0
0102WA|CONNECT-WA|0.025|0.000|0.000|0.000|0.00|0
0102WB|CONNECT-WB|0.025|0.000|0.000|0.000|0.00|0
8591|CRESBLD|1.050|1.050|1.030|-0.020|-1.90|5,542
6718|CRESNDO|1.270|1.250|1.250|-0.020|-1.57|10
03016|CRG|0.045|0.045|0.045|0.000|0.00|100
7202|CSCENIC|1.130|1.130|1.130|0.000|0.00|50
5094|CSCSTEL|1.080|1.080|1.080|0.000|0.00|2,669
5214|CSL|0.010|0.000|0.000|0.000|0.00|0
0051|CUSCAPI|0.195|0.195|0.190|-0.005|-2.56|72,099
5049|CVIEW|1.510|0.000|0.000|0.000|0.00|0
9423|CWG|0.415|0.000|0.000|0.000|0.00|0
7157|CYL|0.470|0.435|0.435|-0.035|-7.45|40
5082|CYMAO|0.345|0.000|0.000|0.000|0.00|0
5184|CYPARK|1.710|1.740|1.720|+0.010|+0.58|2,191
7204|D&O|0.700|0.700|0.695|-0.005|-0.71|50,309
8125|DAIBOCI|1.570|1.580|1.580|+0.010|+0.64|3,734
8125WB|DAIBOCI-WB|0.120|0.120|0.130|+0.010|+8.33|958
5355|DAIMAN|2.990|0.000|0.000|0.000|0.00|0
5276|DANCO|0.610|0.610|0.670|+0.060|+9.84|109,566
5276WA|DANCO-WA|0.360|0.360|0.430|+0.070|+19.44|115,536
8338|DATAPRP|0.210|0.210|0.220|+0.010|+4.76|5,281
0091|DAYA|0.005|0.005|0.005|0.000|0.00|2,160
5141|DAYANG|1.520|1.590|1.650|+0.130|+8.55|377,399
7179|DBE|0.030|0.030|0.030|0.000|0.00|1,010
7179WB|DBE-WB|0.010|0.000|0.000|0.000|0.00|0
3484|DBHD|0.480|0.490|0.530|+0.050|+10.42|123,246
3484WA|DBHD-WA|0.095|0.095|0.105|+0.010|+10.53|61,282
7119|DEGEM|1.050|0.000|0.000|0.000|0.00|0
5132|DELEUM|1.100|1.060|1.080|-0.020|-1.82|3,182
7212|DESTINI|0.215|0.215|0.220|+0.005|+2.33|23,495
0152|DGB|0.125|0.120|0.125|0.000|0.00|4,300
0152WB|DGB-WB|0.030|0.030|0.030|0.000|0.00|2,100
0131|DGSB|0.085|0.085|0.085|0.000|0.00|4,180
7277|DIALOG|3.170|3.200|3.190|+0.020|+0.63|67,120
727733|DIALOG-C33|0.005|0.000|0.000|0.000|0.00|0
727735|DIALOG-C35|0.005|0.000|0.000|0.000|0.00|0
727736|DIALOG-C36|0.055|0.000|0.000|0.000|0.00|0
727737|DIALOG-C37|0.045|0.000|0.000|0.000|0.00|0
727738|DIALOG-C38|0.040|0.000|0.000|0.000|0.00|0
727739|DIALOG-C39|0.050|0.000|0.000|0.000|0.00|0
727740|DIALOG-C40|0.110|0.110|0.110|0.000|0.00|5,200
727741|DIALOG-C41|0.095|0.100|0.100|+0.005|+5.26|61,575
727742|DIALOG-C42|0.135|0.000|0.000|0.000|0.00|0
727743|DIALOG-C43|0.150|0.000|0.000|0.000|0.00|0
727744|DIALOG-C44|0.075|0.075|0.075|0.000|0.00|775
6947|DIGI|4.510|4.520|4.530|+0.020|+0.44|8,388
694724|DIGI-C24|0.035|0.000|0.000|0.000|0.00|0
694725|DIGI-C25|0.105|0.000|0.000|0.000|0.00|0
694726|DIGI-C26|0.115|0.000|0.000|0.000|0.00|0
694727|DIGI-C27|0.105|0.000|0.000|0.000|0.00|0
694728|DIGI-C28|0.050|0.000|0.000|0.000|0.00|0
0029|DIGISTA|0.045|0.045|0.045|0.000|0.00|3,089
0029WB|DIGISTA-WB|0.015|0.000|0.000|0.000|0.00|0
0400GA|DIN040000223|99.500|0.000|0.000|0.000|0.00|0
0400GC|DIN042300721|100.500|0.000|0.000|0.000|0.00|0
0400GB|DIN045801028|100.700|0.000|0.000|0.000|0.00|0
7528|DKLS|1.710|1.730|1.730|+0.020|+1.17|10
5908|DKSH|2.460|2.470|2.430|-0.030|-1.22|1,072
3026|DLADY|63.600|63.700|63.700|+0.100|+0.16|3
4456|DNEX|0.275|0.280|0.285|+0.010|+3.64|40,560
4456WD|DNEX-WD|0.070|0.070|0.070|0.000|0.00|23,183
7114|DNONCE|0.440|0.450|0.435|-0.005|-1.14|1,495
7114WA|DNONCE-WA|0.210|0.205|0.205|-0.005|-2.38|50
5835|DOLMITE|0.110|0.000|0.000|0.000|0.00|0
5265|DOLPHIN|0.150|0.150|0.155|+0.005|+3.33|33,342
5265WA|DOLPHIN-WA|0.030|0.035|0.030|0.000|0.00|1,040
7169|DOMINAN|1.260|1.260|1.270|+0.010|+0.79|65
7169WA|DOMINAN-WA|0.080|0.000|0.000|0.000|0.00|0
7148|DPHARMA|1.090|1.120|1.110|+0.020|+1.83|2,598
0205|DPIH|0.215|0.210|0.215|0.000|0.00|3,641
7198|DPS|0.065|0.000|0.000|0.000|0.00|0
7198WB|DPS-WB|0.030|0.000|0.000|0.000|0.00|0
1619|DRBHCOM|1.810|1.820|1.820|+0.010|+0.55|7,299
161960|DRBHCOMC60|0.015|0.015|0.015|0.000|0.00|1,045
161962|DRBHCOMC62|0.005|0.000|0.000|0.000|0.00|0
161963|DRBHCOMC63|0.055|0.000|0.000|0.000|0.00|0
161964|DRBHCOMC64|0.005|0.000|0.000|0.000|0.00|0
161966|DRBHCOMC66|0.005|0.000|0.000|0.000|0.00|0
161967|DRBHCOMC67|0.015|0.000|0.000|0.000|0.00|0
161968|DRBHCOMC68|0.075|0.080|0.080|+0.005|+6.67|11,750
161969|DRBHCOMC69|0.125|0.115|0.120|-0.005|-4.00|9,998
161970|DRBHCOMC70|0.130|0.130|0.140|+0.010|+7.69|4,094
161971|DRBHCOMC71|0.120|0.000|0.000|0.000|0.00|0
161972|DRBHCOMC72|0.110|0.000|0.000|0.000|0.00|0
161973|DRBHCOMC73|0.100|0.000|0.000|0.000|0.00|0
161974|DRBHCOMC74|0.085|0.080|0.080|-0.005|-5.88|1,000
161975|DRBHCOMC75|0.065|0.000|0.000|0.000|0.00|0
5216|DSONIC|0.480|0.485|0.495|+0.015|+3.13|87,084
5216WA|DSONIC-WA|0.080|0.080|0.085|+0.005|+6.25|3,510
7233|DUFU|1.580|1.610|1.590|+0.010|+0.63|14,124
3948|DUTALND|0.500|0.500|0.495|-0.005|-1.00|3,370
5178|DYNACIA|0.095|0.090|0.095|0.000|0.00|26,024
5178PA|DYNACIA-PA|0.050|0.000|0.000|0.000|0.00|0
5178WA|DYNACIA-WA|0.035|0.040|0.040|+0.005|+14.29|13,500
3417|E&O|0.850|0.860|0.865|+0.015|+1.76|42,347
