101513|AMBANK-C13|0.095|0.000|0.000|0.000|0.00|0
0159|AMEDIA|0.160|0.155|0.155|-0.005|-3.13|1,827
5120|AMFIRST|0.530|0.535|0.535|+0.005|+0.94|572
03011|AMLEX|0.180|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.510|0.515|0.515|+0.005|+0.98|1,031
1007PA|AMPROP-PA|0.245|0.240|0.245|0.000|0.00|145
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7051|AMTEK|0.130|0.135|0.175|+0.045|+34.62|1,295
7031|AMTEL|0.665|0.000|0.000|0.000|0.00|0
5959|AMVERTON|1.130|1.100|1.100|-0.030|-2.65|90
6351|AMWAY|5.960|5.960|5.960|0.000|0.00|30
7083|ANALABS|1.110|1.120|1.120|+0.010|+0.90|70
4758|ANCOM|0.475|0.475|0.480|+0.005|+1.05|4,247
0048|ANCOMLB|0.090|0.085|0.085|-0.005|-5.56|1,300
6556|ANNJOO|1.600|1.610|1.560|-0.040|-2.50|10,018
6556PA|ANNJOO-PA|0.550|0.550|0.545|-0.005|-0.91|265
9342|ANZO|0.035|0.035|0.040|+0.005|+14.29|2,600
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.005|0.005|0.000|0.00|10,000
5568|APB|0.730|0.000|0.000|0.000|0.00|0
5088|APEX|1.000|0.995|0.995|-0.005|-0.50|169
5194|APFT|0.020|0.015|0.015|-0.005|-25.00|10,050
5015|APM|3.030|3.100|3.100|+0.070|+2.31|22
6432|APOLLO|3.880|3.900|3.900|+0.020|+0.52|5
0119|APPASIA|0.090|0.090|0.090|0.000|0.00|7,646
0119WA|APPASIA-WA|0.045|0.040|0.040|-0.005|-11.11|1,361
7214|ARANK|0.515|0.515|0.515|0.000|0.00|100
7007|ARK|0.500|0.000|0.000|0.000|0.00|0
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.195|0.195|0.190|-0.005|-2.56|1,812,314
521040|ARMADA-C40|0.005|0.000|0.000|0.000|0.00|0
521043|ARMADA-C43|0.005|0.000|0.000|0.000|0.00|0
521045|ARMADA-C45|0.005|0.000|0.000|0.000|0.00|0
521046|ARMADA-C46|0.005|0.000|0.000|0.000|0.00|0
521047|ARMADA-C47|0.005|0.000|0.000|0.000|0.00|0
521048|ARMADA-C48|0.005|0.000|0.000|0.000|0.00|0
521049|ARMADA-C49|0.010|0.010|0.010|0.000|0.00|13,000
521050|ARMADA-C50|0.015|0.000|0.000|0.000|0.00|0
5127|ARREIT|0.835|0.840|0.835|0.000|0.00|717
1481|ASB|0.130|0.135|0.140|+0.010|+7.69|197,251
0068|ASDION|0.285|0.290|0.280|-0.005|-1.75|39,696
0068WB|ASDION-WB|0.005|0.000|0.000|0.000|0.00|0
7722|ASIABRN|0.490|0.480|0.495|+0.005|+1.02|90
7129|ASIAFLE|2.590|2.550|2.580|-0.010|-0.39|120
4057|ASIAPAC|0.125|0.125|0.120|-0.005|-4.00|21,975
4057LC|ASIAPAC-LC|0.580|0.000|0.000|0.000|0.00|0
4057WB|ASIAPAC-WB|0.045|0.000|0.000|0.000|0.00|0
0105|ASIAPLY|0.080|0.075|0.080|0.000|0.00|5,115
0105PA|ASIAPLY-PA|0.035|0.035|0.035|0.000|0.00|600
0105WA|ASIAPLY-WA|0.015|0.000|0.000|0.000|0.00|0
0105WB|ASIAPLY-WB|0.025|0.025|0.025|0.000|0.00|25
7162|ASTINO|0.700|0.650|0.660|-0.040|-5.71|535
6399|ASTRO|1.540|1.540|1.550|+0.010|+0.65|33,560
639910|ASTRO-C10|0.105|0.115|0.115|+0.010|+9.52|2,469
639911|ASTRO-C11|0.110|0.000|0.000|0.000|0.00|0
639912|ASTRO-C12|0.075|0.085|0.085|+0.010|+13.33|2,500
639913|ASTRO-C13|0.080|0.000|0.000|0.000|0.00|0
639914|ASTRO-C14|0.060|0.000|0.000|0.000|0.00|0
0072|AT|0.050|0.050|0.050|0.000|0.00|2,832
0072WB|AT-WB|0.005|0.005|0.005|0.000|0.00|11,516
8176|ATAIMS|1.740|1.760|1.750|+0.010|+0.57|824
7048|ATLAN|4.380|0.000|0.000|0.000|0.00|0
5130|ATRIUM|1.120|1.130|1.120|0.000|0.00|1,860
7099|ATTA|0.680|0.635|0.635|-0.045|-6.62|40
7099LA|ATTA-LA|0.080|0.085|0.085|+0.005|+6.25|500
7099PA|ATTA-PA|0.125|0.000|0.000|0.000|0.00|0
7099WB|ATTA-WB|0.090|0.000|0.000|0.000|0.00|0
7099WC|ATTA-WC|0.095|0.000|0.000|0.000|0.00|0
7181|ATURMJU|0.365|0.380|0.380|+0.015|+4.11|157,632
7181PA|ATURMJU-PA|0.165|0.170|0.195|+0.030|+18.18|150,075
8885|AVI|0.235|0.230|0.230|-0.005|-2.13|24,100
7579|AWC|0.785|0.785|0.775|-0.010|-1.27|4,297
7579WA|AWC-WA|0.255|0.245|0.255|0.000|0.00|4,968
6888|AXIATA|4.160|4.130|4.200|+0.040|+0.96|75,744
688828|AXIATA-C28|0.020|0.000|0.000|0.000|0.00|0
688829|AXIATA-C29|0.005|0.000|0.000|0.000|0.00|0
688830|AXIATA-C30|0.040|0.000|0.000|0.000|0.00|0
688831|AXIATA-C31|0.040|0.000|0.000|0.000|0.00|0
688832|AXIATA-C32|0.110|0.000|0.000|0.000|0.00|0
688833|AXIATA-C33|0.180|0.000|0.000|0.000|0.00|0
688834|AXIATA-C34|0.180|0.175|0.180|0.000|0.00|2,448
688835|AXIATA-C35|0.155|0.000|0.000|0.000|0.00|0
688836|AXIATA-C36|0.185|0.190|0.190|+0.005|+2.70|2,000
688837|AXIATA-C37|0.080|0.085|0.085|+0.005|+6.25|4
5106|AXREIT|1.750|1.740|1.730|-0.020|-1.14|8,282
2305|AYER|4.300|0.000|0.000|0.000|0.00|0
5021|AYS|0.355|0.350|0.350|-0.005|-1.41|2,015
7078|AZRB|0.470|0.475|0.475|+0.005|+1.06|23,801
7078WA|AZRB-WA|0.200|0.205|0.210|+0.010|+5.00|1,630
0098|BAHVEST|0.670|0.670|0.710|+0.040|+5.97|258,561
0098WA|BAHVEST-WA|0.410|0.405|0.440|+0.030|+7.32|100,086
7251|BARAKAH|0.120|0.120|0.125|+0.005|+4.17|219,738
4162|BAT|34.060|34.060|34.560|+0.500|+1.47|10,542
4162CM|BAT-CM|0.065|0.065|0.065|0.000|0.00|690
4162CN|BAT-CN|0.130|0.000|0.000|0.000|0.00|0
4162CO|BAT-CO|0.075|0.000|0.000|0.000|0.00|0
5248|BAUTO|2.310|2.350|2.350|+0.040|+1.73|74,312
5248C1|BAUTO-C1|0.090|0.000|0.000|0.000|0.00|0
5248CY|BAUTO-CY|0.155|0.145|0.145|-0.010|-6.45|1,000
5248CZ|BAUTO-CZ|0.210|0.220|0.215|+0.005|+2.38|1,484
6602|BCB|0.285|0.285|0.275|-0.010|-3.51|364
0187|BCMALL|0.210|0.210|0.205|-0.005|-2.38|32,606
6173|BDB|0.340|0.340|0.335|-0.005|-1.47|850
5190|BENALEC|0.210|0.210|0.210|0.000|0.00|33,799
9814|BERTAM|0.280|0.275|0.275|-0.005|-1.79|48,600
8133|BHIC|1.250|1.240|1.220|-0.030|-2.40|122
7005|BIG|0.485|0.475|0.470|-0.015|-3.09|2,598
5258|BIMB|4.240|4.250|4.200|-0.040|-0.94|1,917
5258WA|BIMB-WA|0.260|0.245|0.260|0.000|0.00|1,974
0195|BINACOM|0.410|0.410|0.405|-0.005|-1.22|1,707
6998|BINTAI|0.135|0.135|0.140|+0.005|+3.70|2,450
6998WA|BINTAI-WA|0.050|0.050|0.045|-0.005|-10.00|1,291
0179|BIOHLDG|0.200|0.200|0.210|+0.010|+5.00|56,971
0179WA|BIOHLDG-WA|0.080|0.080|0.090|+0.010|+12.50|7,755
7243|BIOOSMO|0.060|0.055|0.060|0.000|0.00|61,089
5032|BIPORT|4.680|4.680|4.680|0.000|0.00|30
3239|BJASSET|0.310|0.305|0.295|-0.015|-4.84|10,255
3239WB|BJASSET-WB|0.065|0.065|0.065|0.000|0.00|837
3395|BJCORP|0.265|0.270|0.275|+0.010|+3.77|198,704
339510|BJCORP-C10|0.005|0.000|0.000|0.000|0.00|0
339511|BJCORP-C11|0.020|0.000|0.000|0.000|0.00|0
3395LD|BJCORP-LD|0.345|0.000|0.000|0.000|0.00|0
3395LE|BJCORP-LE|0.385|0.000|0.000|0.000|0.00|0
3395WB|BJCORP-WB|0.045|0.045|0.045|0.000|0.00|1,500
3395WC|BJCORP-WC|0.070|0.075|0.075|+0.005|+7.14|14,170
5196|BJFOOD|1.510|1.600|1.600|+0.090|+5.96|32,860
4219|BJLAND|0.280|0.280|0.280|0.000|0.00|18,013
6025|BJMEDIA|0.170|0.145|0.200|+0.030|+17.65|52
1562|BJTOTO|2.310|2.330|2.330|+0.020|+0.87|44,732
1562CW|BJTOTO-CW|0.060|0.000|0.000|0.000|0.00|0
1562CX|BJTOTO-CX|0.080|0.090|0.090|+0.010|+12.50|2
1899|BKAWAN|17.200|17.120|17.180|-0.020|-0.12|11
5069|BLDPLNT|6.960|0.000|0.000|0.000|0.00|0
0508C5|BOC-C5|0.130|0.000|0.000|0.000|0.00|0
0168|BOILERM|0.540|0.540|0.540|0.000|0.00|250
9288|BONIA|0.265|0.260|0.265|0.000|0.00|4,251
7036|BORNOIL|0.040|0.040|0.045|+0.005|+12.50|747,496
7036WC|BORNOIL-WC|0.020|0.020|0.020|0.000|0.00|31,360
7036WD|BORNOIL-WD|0.020|0.020|0.025|+0.005|+25.00|70,775
6297|BOXPAK|1.050|0.000|0.000|0.000|0.00|0
6297WA|BOXPAK-WA|0.175|0.000|0.000|0.000|0.00|0
5254|BPLANT|0.810|0.805|0.815|+0.005|+0.62|3,333
5100|BPPLAS|1.140|1.130|1.100|-0.040|-3.51|420
